id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id0002115,2,2016-02-05 13:51:41,2016-02-05 14:11:33,5,-73.991561889648438,40.750308990478516,-73.965843200683594,40.765369415283203,N,1192
id0002124,1,2016-03-12 01:35:46,2016-03-12 02:04:44,2,-74.00042724609375,40.728713989257812,-73.926628112792969,40.769279479980469,N,1738
id0002125,1,2016-06-01 23:11:17,2016-06-01 23:17:10,1,-73.999839782714844,40.730697631835938,-73.997947692871094,40.744285583496094,N,353
id0002127,1,2016-02-21 15:55:23,2016-02-21 16:02:39,2,-74.003082275390625,40.717937469482422,-74.017288208007813,40.705078125,N,436
id0002130,2,2016-04-05 12:46:25,2016-04-05 13:21:39,1,-73.874649047851563,40.773960113525391,-73.991142272949219,40.747169494628906,N,2114
id0002134,1,2016-05-23 20:04:28,2016-05-23 20:08:18,1,-73.975143432617188,40.79022216796875,-73.982513427734375,40.78289794921875,N,230
id0002135,1,2016-03-05 21:18:26,2016-03-05 21:26:40,2,-74.008872985839844,40.719966888427734,-74.000297546386719,40.708305358886719,N,494
id0002141,2,2016-04-13 08:15:09,2016-04-13 08:51:10,1,-73.968833923339844,40.798870086669922,-74.0098876953125,40.721240997314453,N,2161
id0002144,2,2016-04-02 03:40:42,2016-04-02 04:14:47,4,-73.988311767578125,40.729827880859375,-73.887802124023438,40.748210906982422,N,2045
id0002145,2,2016-04-29 09:17:15,2016-04-29 09:25:31,5,-74.00518798828125,40.718330383300781,-73.993736267089844,40.725509643554688,N,496
id0002148,2,2016-05-29 14:40:46,2016-05-29 14:52:54,5,-73.991592407226562,40.750244140625,-73.981269836425781,40.782695770263672,N,728
id0002150,1,2016-05-16 15:44:42,2016-05-16 16:51:27,1,-74.00262451171875,40.733798980712891,-73.782379150390625,40.648750305175781,N,4005
id0002151,1,2016-05-11 00:43:00,2016-05-11 00:59:29,2,-73.995857238769531,40.764312744140625,-73.951095581054687,40.802757263183594,N,989
id0002154,2,2016-01-10 02:27:50,2016-01-10 02:41:21,1,-73.9976806640625,40.763858795166016,-73.956680297851563,40.773929595947266,N,811
id0002158,2,2016-01-10 09:59:35,2016-01-10 10:28:16,2,-74.007286071777344,40.705860137939453,-73.776321411132813,40.6453857421875,N,1721
id0002159,2,2016-03-17 08:12:02,2016-03-17 08:20:59,6,-73.972923278808594,40.785480499267578,-73.970634460449219,40.768215179443359,N,537
id0002165,1,2016-06-10 18:42:06,2016-06-10 18:51:41,1,-73.979949951171875,40.755134582519531,-73.985389709472656,40.744651794433594,N,575
id0002166,2,2016-02-28 11:56:28,2016-02-28 12:07:45,2,-73.967308044433594,40.756458282470703,-73.990531921386719,40.756889343261719,N,677
id0002167,2,2016-03-28 21:09:19,2016-03-28 21:13:28,2,-73.961135864257813,40.760772705078125,-73.950050354003906,40.772285461425781,N,249
id0002170,2,2016-01-27 19:22:06,2016-01-27 19:27:36,1,-74.002220153808594,40.728221893310547,-74.007011413574219,40.734909057617188,N,330
id0002171,2,2016-04-08 16:47:46,2016-04-08 17:35:26,5,-73.873062133789063,40.774085998535156,-74.002708435058594,40.744850158691406,N,2860
id0002173,2,2016-06-01 12:39:27,2016-06-01 12:53:27,1,-73.970001220703125,40.762371063232422,-73.981353759765625,40.773860931396484,N,840
id0002178,1,2016-06-04 17:49:50,2016-06-04 17:57:23,1,-73.974807739257812,40.750228881835938,-73.964927673339844,40.759006500244141,Y,453
id0002179,2,2016-02-16 17:55:56,2016-02-16 18:26:56,3,-73.974906921386719,40.762580871582031,-73.994949340820312,40.723037719726563,N,1860
id0002180,2,2016-02-05 09:48:17,2016-02-05 09:51:59,1,-73.999656677246094,40.726718902587891,-74.005271911621094,40.728179931640625,N,222
id0002185,2,2016-06-04 09:21:39,2016-06-04 09:24:12,2,-73.952064514160156,40.784038543701172,-73.958328247070312,40.775726318359375,N,153
id0002191,1,2016-01-29 16:56:14,2016-01-29 17:00:35,1,-73.982162475585937,40.778697967529297,-73.9822998046875,40.771598815917969,N,261
id0002193,2,2016-02-10 19:30:16,2016-02-10 19:43:23,1,-73.963455200195312,40.774311065673828,-73.982200622558594,40.768623352050781,N,787
id0002194,2,2016-03-24 06:25:31,2016-03-24 06:33:13,1,-73.978759765625,40.740856170654297,-73.956138610839844,40.764419555664063,N,462
id0002196,2,2016-01-13 23:55:04,2016-01-14 00:05:43,1,-73.975151062011719,40.754646301269531,-73.991020202636719,40.750499725341797,N,639
id0002200,1,2016-01-06 10:58:29,2016-01-06 11:10:58,1,-73.992607116699219,40.738151550292969,-73.98333740234375,40.751934051513672,N,749
id0002201,2,2016-05-30 14:02:26,2016-05-30 14:17:11,5,-74.012741088867188,40.706031799316406,-73.991050720214844,40.714889526367188,N,885
id0002203,2,2016-04-05 10:51:14,2016-04-05 10:53:51,1,-73.957412719726563,40.776870727539063,-73.950271606445313,40.777301788330078,N,157
id0002204,1,2016-05-08 23:12:31,2016-05-08 23:14:47,2,-73.954948425292969,40.769248962402344,-73.9456787109375,40.782146453857422,N,136
id0002205,1,2016-05-14 20:12:13,2016-05-14 20:29:09,1,-73.977882385253906,40.742267608642578,-73.989204406738281,40.718032836914062,N,1016
id0002208,2,2016-03-25 21:53:01,2016-03-25 22:19:08,3,-73.99957275390625,40.728351593017578,-73.9635009765625,40.766941070556641,N,1567
id0002212,2,2016-02-04 21:32:57,2016-02-04 21:35:53,1,-74.004173278808594,40.740409851074219,-73.994911193847656,40.736469268798828,N,176
id0002216,1,2016-05-23 14:57:12,2016-05-23 15:12:17,1,-74.007217407226563,40.705516815185547,-74.010124206542969,40.720409393310547,N,905
id0002217,2,2016-03-22 08:42:03,2016-03-22 08:52:58,1,-73.96441650390625,40.764640808105469,-73.951873779296875,40.786308288574219,N,655
id0002221,2,2016-05-13 20:51:44,2016-05-13 20:57:07,2,-73.994857788085938,40.739978790283203,-73.987495422363281,40.750293731689453,N,323
id0002223,2,2016-02-15 02:04:09,2016-02-15 02:07:06,5,-73.989250183105469,40.726551055908203,-73.9888916015625,40.723037719726563,N,177
id0002225,1,2016-02-23 16:08:45,2016-02-23 16:12:06,1,-73.971824645996094,40.745994567871094,-73.976081848144531,40.751609802246094,N,201
id0002228,1,2016-05-09 11:27:35,2016-05-09 11:38:42,1,-73.98699951171875,40.750701904296875,-73.976821899414063,40.760059356689453,N,667
id0002232,2,2016-05-15 22:01:39,2016-05-15 22:10:38,6,-73.995506286621094,40.75946044921875,-73.96990966796875,40.784320831298828,N,539
id0002239,2,2016-02-08 21:23:55,2016-02-08 21:34:48,2,-73.993255615234375,40.76788330078125,-73.972373962402344,40.753078460693359,N,653
id0002241,2,2016-01-19 14:42:47,2016-01-19 14:53:43,1,-73.961807250976563,40.776618957519531,-73.959442138671875,40.771190643310547,N,656
id0002243,1,2016-05-09 13:09:02,2016-05-09 13:14:48,2,-73.981246948242188,40.774295806884766,-73.982101440429688,40.768650054931641,N,346
id0002244,1,2016-06-24 15:24:44,2016-06-24 15:30:01,1,-73.952949523925781,40.791484832763672,-73.950798034667969,40.78570556640625,N,317
id0002249,2,2016-01-17 16:13:15,2016-01-17 16:23:33,2,-73.98565673828125,40.768196105957031,-74.004714965820313,40.742000579833984,N,618
id0002252,2,2016-03-05 17:51:26,2016-03-05 18:06:18,1,-73.961227416992188,40.772670745849609,-73.980453491210937,40.748298645019531,N,892
id0002256,2,2016-02-20 22:14:46,2016-02-20 22:33:25,1,-73.988029479980469,40.756801605224609,-73.955650329589844,40.771934509277344,N,1119
id0002258,1,2016-06-11 16:18:59,2016-06-11 16:31:50,1,-73.975273132324219,40.757549285888672,-73.990257263183594,40.756416320800781,N,771
id0002276,2,2016-03-07 23:20:58,2016-03-07 23:29:50,1,-73.975082397460938,40.7564697265625,-73.944580078125,40.779800415039063,N,532
id0002280,2,2016-01-26 11:37:17,2016-01-26 12:02:19,2,-73.980148315429687,40.68994140625,-74.01544189453125,40.711589813232422,N,1502
id0002283,1,2016-03-20 15:44:03,2016-03-20 15:55:48,2,-74.004753112792969,40.722827911376953,-73.994918823242188,40.750400543212891,N,705
id0002287,1,2016-06-28 15:46:17,2016-06-28 16:36:00,1,-73.872673034667969,40.774036407470703,-74.008964538574219,40.720027923583984,N,2983
id0002288,2,2016-05-25 21:29:53,2016-05-25 21:37:53,5,-73.995941162109375,40.764091491699219,-73.986709594726563,40.750869750976563,N,480
id0002296,2,2016-01-30 13:09:12,2016-01-30 13:17:05,2,-73.9569091796875,40.802478790283203,-73.960037231445312,40.817218780517578,N,473
id0002300,1,2016-06-02 16:32:50,2016-06-02 17:17:50,2,-73.862777709960937,40.768741607666016,-73.975257873535156,40.758792877197266,N,2700
id0002301,1,2016-06-26 19:47:57,2016-06-26 19:54:49,2,-73.996734619140625,40.725490570068359,-73.9840087890625,40.743671417236328,N,412
id0002303,1,2016-04-13 16:13:34,2016-04-13 16:15:24,1,-73.964546203613281,40.755840301513672,-73.961296081542969,40.760353088378906,N,110
id0002308,1,2016-04-12 14:06:48,2016-04-12 14:26:23,2,-73.979972839355469,40.751506805419922,-74.009246826171875,40.705543518066406,N,1175
id0002311,2,2016-05-01 19:45:13,2016-05-01 19:50:07,5,-73.972076416015625,40.753570556640625,-73.962188720703125,40.764480590820312,N,294
id0002316,2,2016-01-31 21:20:57,2016-01-31 21:29:02,2,-73.980865478515625,40.744903564453125,-74.003372192382813,40.736328125,N,485
id0002319,1,2016-03-24 14:23:48,2016-03-24 15:18:22,1,-73.978988647460938,40.746105194091797,-73.776435852050781,40.645240783691406,N,3274
id0002320,1,2016-02-07 16:42:08,2016-02-07 16:44:59,1,-73.977775573730469,40.786308288574219,-73.979164123535156,40.783485412597656,N,171
id0002321,1,2016-02-29 19:18:02,2016-02-29 19:24:41,1,-73.990257263183594,40.755035400390625,-73.977996826171875,40.754432678222656,N,399
id0002324,2,2016-04-04 13:58:04,2016-04-04 14:19:12,1,-73.986289978027344,40.730369567871094,-74.009666442871094,40.709598541259766,N,1268
id0002327,1,2016-03-30 13:51:44,2016-03-30 14:01:45,1,-73.986656188964844,40.742843627929687,-73.975730895996094,40.750297546386719,N,601
id0002328,2,2016-03-28 01:40:45,2016-03-28 01:51:15,1,-73.9739990234375,40.75360107421875,-73.979988098144531,40.717781066894531,N,630
id0002332,2,2016-02-26 14:58:21,2016-02-26 15:05:20,1,-73.959587097167969,40.768470764160156,-73.958450317382813,40.777938842773438,N,419
id0002333,1,2016-06-15 14:31:41,2016-06-15 14:46:51,2,-73.967964172363281,40.762527465820312,-73.953193664550781,40.784839630126953,N,910
id0002335,2,2016-06-24 21:35:59,2016-06-24 21:43:01,1,-73.963531494140625,40.775409698486328,-73.95184326171875,40.781749725341797,N,422
id0002337,2,2016-06-12 20:55:34,2016-06-12 20:58:54,1,-73.995857238769531,40.742610931396484,-74.0013427734375,40.735221862792969,N,200
id0002339,2,2016-01-27 23:44:10,2016-01-27 23:58:06,5,-73.985298156738281,40.747627258300781,-73.957534790039063,40.780086517333984,N,836
id0002341,1,2016-02-13 18:21:56,2016-02-13 18:24:38,1,-73.960609436035156,40.806873321533203,-73.96270751953125,40.799457550048828,N,162
id0002344,1,2016-03-31 16:22:17,2016-03-31 16:48:01,1,-73.962173461914063,40.776096343994141,-73.980255126953125,40.757400512695313,N,1544
id0002349,1,2016-05-19 17:51:31,2016-05-19 18:00:30,1,-73.968414306640625,40.767326354980469,-73.952140808105469,40.786952972412109,N,539
id0002350,1,2016-01-21 10:03:42,2016-01-21 10:22:23,1,-73.950965881347656,40.771629333496094,-73.982574462890625,40.750778198242188,N,1121
id0002355,1,2016-01-04 12:34:34,2016-01-04 12:50:52,1,-73.966880798339844,40.757270812988281,-73.994102478027344,40.746170043945313,N,978
id0002358,2,2016-03-23 12:33:55,2016-03-23 12:48:28,1,-73.981582641601562,40.758876800537109,-73.974273681640625,40.754230499267578,N,873
id0002360,2,2016-02-18 06:35:04,2016-02-18 06:46:47,2,-74.002159118652344,40.724430084228516,-73.975372314453125,40.755451202392578,N,703
id0002362,1,2016-03-19 23:15:41,2016-03-19 23:17:55,1,-73.953742980957031,40.779220581054687,-73.947250366210937,40.790454864501953,N,134
id0002365,2,2016-01-01 21:11:05,2016-01-01 21:29:36,1,-73.873001098632813,40.77410888671875,-73.995635986328125,40.732723236083984,N,1111
id0002367,2,2016-01-17 14:43:07,2016-01-17 14:47:24,1,-73.97589111328125,40.751468658447266,-73.96820068359375,40.759380340576172,N,257
id0002374,2,2016-02-25 15:39:48,2016-02-25 15:45:21,4,-73.983474731445313,40.760208129882813,-73.981025695800781,40.758880615234375,N,333
id0002382,1,2016-01-07 18:11:44,2016-01-07 18:28:01,1,-73.98431396484375,40.741039276123047,-74.007148742675781,40.715415954589844,N,977
id0002383,2,2016-04-27 00:33:42,2016-04-27 00:36:43,1,-73.975379943847656,40.789466857910156,-73.979103088378906,40.784347534179688,N,181
id0002385,1,2016-02-09 16:03:12,2016-02-09 16:14:57,2,-74.005867004394531,40.717998504638672,-74.000900268554688,40.746429443359375,N,705
id0002388,2,2016-04-27 18:12:50,2016-04-27 18:26:28,1,-73.987113952636719,40.756160736083984,-73.998611450195313,40.734943389892578,N,818
id0002391,1,2016-05-14 19:01:02,2016-05-14 19:29:55,2,-74.003158569335937,40.749320983886719,-73.984153747558594,40.680187225341797,N,1733
id0002395,2,2016-03-16 10:24:09,2016-03-16 10:42:36,1,-73.991073608398438,40.750251770019531,-73.974296569824219,40.756690979003906,N,1107
id0002398,2,2016-01-16 03:25:26,2016-01-16 03:28:54,1,-73.989280700683594,40.721240997314453,-73.982528686523437,40.727901458740234,N,208
id0002399,1,2016-04-19 21:33:49,2016-04-19 21:51:15,1,-73.979408264160156,40.764923095703125,-73.979652404785156,40.735240936279297,N,1046
id0002403,2,2016-05-05 14:01:06,2016-05-05 14:11:46,1,-73.999900817871094,40.743198394775391,-73.993057250976563,40.748680114746094,N,640
id0002404,2,2016-02-03 16:13:00,2016-02-03 16:35:07,2,-74.007713317871094,40.717155456542969,-73.980667114257813,40.730701446533203,N,1327
id0002410,2,2016-02-03 21:17:44,2016-02-03 21:20:40,1,-73.952651977539063,40.780643463134766,-73.9451904296875,40.791027069091797,N,176
id0002413,1,2016-04-09 19:33:48,2016-04-09 19:48:12,1,-74.004425048828125,40.728546142578125,-73.990623474121094,40.7459716796875,N,864
id0002415,2,2016-03-29 22:48:53,2016-03-29 23:07:51,5,-73.998931884765625,40.722949981689453,-73.98388671875,40.762908935546875,N,1138
id0002416,2,2016-04-24 23:14:15,2016-04-24 23:31:33,6,-73.986068725585937,40.750541687011719,-73.981979370117187,40.746196746826172,N,1038
id0002417,1,2016-05-14 15:11:34,2016-05-14 15:53:39,2,-73.977729797363281,40.747333526611328,-73.803878784179688,40.662773132324219,N,2525
id0002419,1,2016-04-15 13:59:57,2016-04-15 14:28:50,1,-73.99908447265625,40.744453430175781,-73.968246459960937,40.767105102539062,N,1733
id0002421,1,2016-03-11 15:56:59,2016-03-11 16:07:42,1,-74.005607604980469,40.736785888671875,-73.990211486816406,40.746623992919922,N,643
id0002422,1,2016-03-11 15:03:44,2016-03-11 15:46:18,1,-73.977760314941406,40.759323120117188,-73.942756652832031,40.84075927734375,N,2554
id0002425,1,2016-02-19 22:19:40,2016-02-19 22:43:15,1,-74.003738403320312,40.722644805908203,-73.968582153320313,40.767887115478516,N,1415
id0002433,2,2016-02-03 21:44:38,2016-02-03 21:58:10,6,-73.994003295898437,40.746650695800781,-73.989151000976563,40.726741790771484,N,812
id0002435,1,2016-03-26 13:31:19,2016-03-26 13:46:24,1,-73.996597290039063,40.763515472412109,-73.982765197753906,40.754512786865234,N,905
id0002444,2,2016-06-25 12:44:09,2016-06-25 12:56:48,1,-73.991928100585938,40.754219055175781,-73.997299194335938,40.746738433837891,N,759
id0002445,1,2016-01-11 07:55:53,2016-01-11 08:11:17,2,-73.962753295898438,40.774246215820313,-73.969917297363281,40.790061950683594,N,924
id0002451,1,2016-03-29 21:46:11,2016-03-29 22:02:51,2,-73.987968444824219,40.722667694091797,-73.914825439453125,40.769691467285156,N,1000
id0002455,1,2016-03-12 10:59:58,2016-03-12 11:05:09,1,-74.005119323730469,40.723056793212891,-73.997657775878906,40.736457824707031,N,311
id0002457,1,2016-01-23 01:14:48,2016-01-23 01:21:15,2,-73.985755920410156,40.727127075195313,-73.974227905273438,40.742927551269531,N,387
id0002459,2,2016-02-13 20:21:41,2016-02-13 20:28:11,1,-73.977958679199219,40.763420104980469,-73.9718017578125,40.750679016113281,N,390
id0002460,1,2016-01-07 11:59:19,2016-01-07 12:04:00,1,-73.971122741699219,40.76153564453125,-73.962265014648438,40.764659881591797,N,281
id0002462,1,2016-06-02 05:53:43,2016-06-02 06:01:06,1,-73.952110290527344,40.775821685791016,-73.975257873535156,40.763877868652344,N,443
id0002473,1,2016-04-24 00:41:38,2016-04-24 00:50:51,1,-73.937141418457031,40.748798370361328,-73.914024353027344,40.765163421630859,N,553
id0002474,2,2016-05-16 09:37:10,2016-05-16 09:56:59,1,-74.00390625,40.725898742675781,-73.993186950683594,40.754993438720703,N,1189
id0002486,2,2016-06-02 18:50:21,2016-06-02 19:07:40,2,-73.987457275390625,40.768642425537109,-73.978736877441406,40.749248504638672,N,1039
id0002493,2,2016-03-15 18:58:35,2016-03-15 19:17:00,4,-73.9970703125,40.736656188964844,-73.976936340332031,40.785953521728516,N,1105
id0002494,1,2016-04-29 21:06:30,2016-04-29 21:12:40,1,-73.96966552734375,40.761390686035156,-73.965744018554687,40.754356384277344,N,370
id0002498,1,2016-04-19 17:55:19,2016-04-19 18:00:44,1,-73.950401306152344,40.771518707275391,-73.952468872070313,40.768695831298828,N,325
id0002499,1,2016-01-25 05:33:59,2016-01-25 05:43:39,1,-73.988975524902344,40.721584320068359,-74.009841918945313,40.721858978271484,N,580
id0002500,2,2016-03-27 15:18:57,2016-03-27 15:21:40,1,-73.977508544921875,40.787193298339844,-73.981353759765625,40.781143188476563,N,163
id0002501,1,2016-06-06 19:48:48,2016-06-06 20:04:21,2,-73.997100830078125,40.721965789794922,-73.975852966308594,40.748767852783203,N,933
id0002507,1,2016-04-22 04:29:33,2016-04-22 04:35:45,1,-73.986968994140625,40.719722747802734,-73.997787475585937,40.718498229980469,N,372
id0002511,2,2016-05-09 15:18:55,2016-05-09 15:37:32,1,-73.993186950683594,40.741649627685547,-73.967910766601563,40.76824951171875,N,1117
id0002513,1,2016-03-02 19:09:53,2016-03-02 19:18:22,1,-73.981575012207031,40.732719421386719,-73.976829528808594,40.75103759765625,N,509
id0002515,2,2016-02-11 20:11:27,2016-02-11 20:16:32,1,-74.004302978515625,40.742237091064453,-73.994781494140625,40.750251770019531,N,305
id0002518,2,2016-02-18 22:14:25,2016-02-18 22:28:24,1,-73.965461730957031,40.763469696044922,-73.9215087890625,40.762718200683594,N,839
id0002521,2,2016-04-07 23:52:57,2016-04-07 23:58:11,1,-73.975875854492187,40.764045715332031,-73.962181091308594,40.756568908691406,N,314
id0002522,2,2016-01-19 12:11:50,2016-01-19 12:19:08,1,-73.9730224609375,40.752979278564453,-73.966751098632813,40.757560729980469,N,438
id0002523,1,2016-06-10 00:35:00,2016-06-10 00:37:58,1,-74.005546569824219,40.741058349609375,-74.002433776855469,40.747714996337891,N,178
id0002526,2,2016-05-21 20:07:51,2016-05-21 20:09:32,5,-73.97906494140625,40.771865844726563,-73.970420837402344,40.767852783203125,N,101
id0002527,1,2016-05-01 07:24:25,2016-05-01 07:28:55,1,-73.995231628417969,40.724864959716797,-73.984107971191406,40.729476928710937,N,270
id0002530,1,2016-06-19 22:23:55,2016-06-19 22:30:11,1,-73.984230041503906,40.74334716796875,-74.00408935546875,40.742633819580078,N,376
id0002534,1,2016-03-19 20:41:29,2016-03-19 20:49:05,1,-73.963844299316406,40.761199951171875,-73.97894287109375,40.740497589111328,N,456
id0002535,2,2016-01-14 21:14:29,2016-01-14 21:20:11,1,-73.982269287109375,40.774143218994141,-73.971122741699219,40.794406890869141,N,342
id0002539,1,2016-02-20 02:22:04,2016-02-20 02:40:00,1,-73.991767883300781,40.764564514160156,-73.891555786132812,40.754844665527344,Y,1076
id0002545,1,2016-01-21 18:37:34,2016-01-21 18:55:55,1,-73.982505798339844,40.768085479736328,-73.988090515136719,40.743064880371094,N,1101
id0002548,2,2016-04-13 03:26:20,2016-04-13 03:30:17,6,-73.986923217773437,40.756389617919922,-73.997367858886719,40.761569976806641,N,237
id0002552,1,2016-02-13 09:22:29,2016-02-13 09:26:09,1,-73.989494323730469,40.762897491455078,-73.986434936523438,40.756275177001953,N,220
id0002558,1,2016-05-28 21:32:56,2016-05-28 21:42:32,1,-73.966384887695313,40.757915496826172,-73.989555358886719,40.731857299804688,N,576
id0002561,2,2016-04-12 21:40:05,2016-04-12 21:45:49,1,-73.986442565917969,40.752906799316406,-74.005912780761719,40.745475769042969,N,344
id0002562,1,2016-04-05 10:18:27,2016-04-05 10:31:24,1,-73.953842163085937,40.781982421875,-73.976806640625,40.776668548583984,N,777
id0002567,2,2016-06-11 12:14:46,2016-06-11 12:27:15,2,-73.974662780761719,40.742080688476562,-73.962081909179688,40.779529571533203,N,749
id0002571,2,2016-05-05 17:07:41,2016-05-05 17:43:48,3,-74.00927734375,40.729068756103516,-73.965538024902344,40.754600524902344,N,2167
id0002575,2,2016-02-07 13:43:07,2016-02-07 13:59:26,6,-73.947250366210937,40.748218536376953,-73.952728271484375,40.783550262451172,N,979
id0002578,2,2016-02-27 13:18:07,2016-02-27 13:26:41,2,-73.989898681640625,40.735870361328125,-74.003593444824219,40.732490539550781,N,514
id0002579,2,2016-04-10 22:08:00,2016-04-10 22:28:20,1,-73.874427795410156,40.773960113525391,-73.989791870117187,40.730270385742188,N,1220
id0002580,1,2016-05-22 15:54:49,2016-05-22 16:06:10,1,-73.977142333984375,40.774417877197266,-73.976905822753906,40.788345336914063,N,681
id0002584,2,2016-01-14 08:00:27,2016-01-14 08:09:19,1,-73.970146179199219,40.799564361572266,-73.968208312988281,40.786960601806641,N,532
id0002588,1,2016-05-17 16:47:03,2016-05-17 16:54:04,1,-74.004501342773438,40.747783660888672,-73.994430541992188,40.741287231445313,N,421
id0002594,2,2016-04-25 21:03:05,2016-04-25 21:30:45,5,-73.783767700195313,40.648666381835938,-73.954513549804687,40.726760864257812,N,1660
id0002602,2,2016-06-15 23:42:28,2016-06-16 00:15:39,5,-73.977897644042969,40.76055908203125,-73.905853271484375,40.90924072265625,N,1991
id0002604,1,2016-06-11 13:05:21,2016-06-11 13:21:00,1,-73.985931396484375,40.758968353271484,-74.005256652832031,40.737136840820313,N,939
id0002605,1,2016-02-22 06:45:33,2016-02-22 06:50:19,1,-73.962776184082031,40.763309478759766,-73.971336364746094,40.764415740966797,N,286
id0002609,1,2016-02-09 08:20:39,2016-02-09 08:34:21,1,-73.964454650878906,40.763992309570313,-73.975189208984375,40.752155303955078,N,822
id0002611,1,2016-06-20 08:42:32,2016-06-20 08:58:24,2,-73.971656799316406,40.750415802001953,-74.000839233398437,40.762718200683594,N,952
id0002615,2,2016-05-22 03:04:46,2016-05-22 03:17:14,3,-73.9854736328125,40.738449096679688,-73.955513000488281,40.771923065185547,N,748
id0002626,1,2016-03-04 17:35:00,2016-03-04 17:43:32,1,-73.976707458496094,40.75604248046875,-73.960441589355469,40.766498565673828,N,512
id0002627,1,2016-05-25 22:55:07,2016-05-25 22:58:30,1,-73.971839904785156,40.794670104980469,-73.964279174804688,40.804798126220703,N,203
id0002634,2,2016-04-01 20:19:24,2016-04-01 20:37:05,2,-73.989280700683594,40.748058319091797,-74.01361083984375,40.709598541259766,N,1061
id0002636,1,2016-06-28 16:13:28,2016-06-28 16:49:39,1,-73.984611511230469,40.754520416259766,-73.985832214355469,40.740139007568359,N,2171
id0002637,2,2016-05-27 14:32:48,2016-05-27 14:33:43,1,-73.943069458007812,40.840488433837891,-73.943962097167969,40.837985992431641,N,55
id0002642,1,2016-05-17 15:42:28,2016-05-17 16:43:23,3,-73.972496032714844,40.749263763427734,-73.785186767578125,40.643085479736328,N,3655
id0002649,1,2016-01-08 17:53:04,2016-01-08 18:07:30,1,-74.015602111816406,40.714664459228516,-73.994346618652344,40.741107940673828,N,866
id0002650,2,2016-02-03 23:04:00,2016-02-03 23:31:34,2,-73.974800109863281,40.758869171142578,-73.95562744140625,40.687858581542969,N,1654
id0002653,1,2016-05-03 18:55:24,2016-05-03 18:59:34,1,-73.995338439941406,40.749603271484375,-73.98858642578125,40.759136199951172,N,250
id0002655,1,2016-01-01 12:17:42,2016-01-01 12:34:09,1,-74.008110046386719,40.705669403076172,-73.991867065429688,40.749168395996094,N,987
id0002660,1,2016-04-12 04:05:08,2016-04-12 04:05:11,1,-73.953102111816406,40.77996826171875,-73.952926635742188,40.780231475830078,N,3
id0002662,2,2016-05-12 11:03:09,2016-05-12 11:35:51,1,-73.863639831542969,40.770160675048828,-73.99188232421875,40.750030517578125,N,1962
id0002663,2,2016-06-28 08:46:10,2016-06-28 08:51:22,1,-73.975456237792969,40.752525329589844,-73.975204467773438,40.741512298583984,N,312
id0002666,2,2016-04-12 09:53:01,2016-04-12 09:57:53,2,-73.962333679199219,40.776004791259766,-73.958358764648438,40.772876739501953,N,292
id0002667,2,2016-03-13 13:21:49,2016-03-13 13:24:28,1,-73.958175659179688,40.754230499267578,-73.953437805175781,40.770755767822266,N,159
id0002668,1,2016-02-12 06:39:27,2016-02-12 06:46:09,1,-73.949478149414063,40.780891418457031,-73.964256286621094,40.76141357421875,N,402
id0002669,2,2016-01-14 13:21:30,2016-01-14 13:27:54,6,-73.989700317382812,40.74176025390625,-73.98651123046875,40.732074737548828,N,384
id0002671,1,2016-04-03 22:00:35,2016-04-03 22:09:54,1,-73.992088317871094,40.749469757080078,-73.996238708496094,40.722320556640625,N,559
id0002675,1,2016-02-01 20:36:36,2016-02-01 20:40:56,1,-73.988609313964844,40.731189727783203,-73.978401184082031,40.745197296142578,N,260
id0002678,1,2016-03-13 22:38:54,2016-03-13 22:43:21,5,-73.985198974609375,40.757831573486328,-73.981513977050781,40.749561309814453,N,267
id0002680,1,2016-05-27 20:22:35,2016-05-27 20:36:44,2,-73.951057434082031,40.777664184570313,-73.969444274902344,40.756427764892578,N,849
id0002681,1,2016-04-16 02:14:47,2016-04-16 02:16:56,3,-74.006736755371094,40.743827819824219,-74.001579284667969,40.751312255859375,N,129
id0002683,1,2016-05-21 03:00:47,2016-05-21 03:12:34,1,-73.998786926269531,40.715827941894531,-73.979347229003906,40.725109100341797,N,707
id0002684,1,2016-01-18 16:37:52,2016-01-18 16:46:44,1,-73.981353759765625,40.763664245605469,-73.988517761230469,40.748756408691406,N,532
id0002685,2,2016-06-02 20:51:50,2016-06-02 20:56:54,2,-73.972602844238281,40.758991241455078,-73.979660034179688,40.749340057373047,N,304
id0002692,1,2016-04-26 07:18:49,2016-04-26 07:23:03,1,-74.016998291015625,40.715114593505859,-74.010475158691406,40.721443176269531,N,254
id0002693,2,2016-03-03 21:17:33,2016-03-03 21:27:40,1,-73.962371826171875,40.773078918457031,-73.9447021484375,40.808349609375,N,607
id0002694,2,2016-01-30 17:18:19,2016-01-30 17:29:32,5,-73.980262756347656,40.746021270751953,-73.997520446777344,40.746826171875,N,673
id0002696,2,2016-05-23 20:11:19,2016-05-23 20:27:14,6,-73.971832275390625,40.762901306152344,-73.959251403808594,40.743808746337891,N,955
id0002698,2,2016-02-06 09:40:59,2016-02-06 09:45:49,1,-73.959846496582031,40.770290374755859,-73.96832275390625,40.762138366699219,N,290
id0002700,1,2016-02-23 14:04:03,2016-02-23 14:18:14,1,-73.982154846191406,40.769821166992187,-73.955596923828125,40.769435882568359,N,851
